,doc_id,original_tokens,tokens,prediction,truth
15608,1274,food,565,B-PER,O
15609,1274,could,94,O,O
15610,1274,fall,807,O,O
15611,1274,into,75,O,O
15612,1274,the,0,B-PER,O
15613,1274,hands,1281,O,O
15614,1274,of,3,O,O
15615,1274,the,0,B-PER,O
15616,1274,rebels,1016,O,O
15617,1274,and,5,O,O
15618,1274,their,44,O,O
15619,1274,local,250,O,O
15620,1274,supporters,1453,B-PER,O
15621,1274,,,,
15622,1275,canadian,1202,O,B-MISC
15623,1275,defence,2202,O,O
15624,1275,minister,141,O,O
15625,1275,doug,6406,O,B-PER
15626,1275,young,461,O,I-PER
15627,1275,said,16,O,O
15628,1275,on,13,O,O
15629,1275,thursday,184,O,O
15630,1275,that,12,O,O
15631,1275,the,0,B-PER,O
15632,1275,multinational,7711,O,O
15633,1275,force,352,O,O
15634,1275,would,54,O,O
15635,1275,probably,965,O,O
15636,1275,not,36,O,O
15637,1275,have,33,O,O
15638,1275,to,4,O,O
15639,1275,make,159,O,O
15640,1275,food,565,O,O
15641,1275,airdrops,86103,B-PER,O
15642,1275,or,46,O,O
15643,1275,intervene,7912,O,O
15644,1275,militarily,17497,O,O
15645,1275,in,6,O,O
15646,1275,any,130,O,O
15647,1275,major,224,O,O
15648,1275,way,179,O,O
15649,1275,,,,
15650,1276,"""",8,B-PER,O
15651,1276,it,20,B-PER,O
15652,1276,does,260,B-PER,O
15653,1276,n't,70,B-PER,O
15654,1276,look,662,B-PER,O
15655,1276,as,19,B-PER,O
15656,1276,though,413,B-PER,O
15657,1276,they,39,B-PER,O
15658,1276,(,23,O,O
15659,1276,airdrops,86103,B-PER,O
15660,1276,),24,B-PER,O
15661,1276,are,32,B-PER,O
15662,1276,going,222,B-PER,O
15663,1276,to,4,B-PER,O
15664,1276,be,30,B-PER,O
15665,1276,required,1386,B-PER,O
15666,1276,in,6,B-PER,O
15667,1276,any,130,B-PER,O
15668,1276,significant,1209,B-PER,O
15669,1276,way,179,B-PER,O
15670,1276,because,113,B-PER,O
15671,1276,the,0,B-PER,O
15672,1276,ngos,14725,B-PER,O
15673,1276,(,23,O,O
15674,1276,non-governmental,28745,B-PER,O
15675,1276,organisations,6799,B-PER,O
15676,1276,),24,B-PER,O
15677,1276,are,32,B-PER,O
15678,1276,in,6,B-PER,O
15679,1276,that,12,B-PER,O
15680,1276,area,237,B-PER,O
15681,1276,on,13,B-PER,O
15682,1276,the,0,B-PER,O
15683,1276,border,718,B-PER,O
15684,1276,between,118,B-PER,O
15685,1276,zaire,7312,B-PER,B-LOC
15686,1276,and,5,B-PER,O
15687,1276,rwanda,4456,B-PER,B-LOC
15688,1276,",",1,B-PER,O
15689,1276,"""",8,B-PER,O
15690,1276,young,461,B-PER,B-PER
15691,1276,told,154,B-PER,O
15692,1276,reporters,859,B-PER,O
15693,1276,,,,
15694,1277,but,34,O,O
15695,1277,general,216,O,O
15696,1277,baril,83057,B-PER,B-PER
15697,1277,said,16,O,O
15698,1277,it,20,O,O
15699,1277,would,54,O,O
15700,1277,be,30,O,O
15701,1277,premature,9382,O,O
15702,1277,to,4,O,O
15703,1277,rule,1067,O,O
15704,1277,out,66,O,O
15705,1277,any,130,O,O
15706,1277,course,746,O,O
15707,1277,of,3,O,O
15708,1277,action,608,O,O
15709,1277,until,207,O,O
15710,1277,he,18,O,O
15711,1277,had,40,O,O
15712,1277,more,56,O,O
15713,1277,information,419,O,O
15714,1277,,,,
15715,1278,"""",8,B-PER,O
15716,1278,we,53,O,O
15717,1278,hope,824,B-PER,O
15718,1278,that,12,B-PER,O
15719,1278,if,83,B-PER,O
15720,1278,the,0,B-PER,O
15721,1278,front,669,B-PER,O
15722,1278,moves,2478,O,O
15723,1278,forward,990,B-PER,O
15724,1278,or,46,B-PER,O
15725,1278,stabilises,122098,B-PER,O
15726,1278,then,127,B-PER,O
15727,1278,we,53,O,O
15728,1278,will,43,O,O
15729,1278,have,33,B-PER,O
15730,1278,access,1122,B-PER,O
15731,1278,(,23,O,O
15732,1278,to,4,B-PER,O
15733,1278,the,0,B-PER,O
15734,1278,large,426,B-PER,O
15735,1278,group,129,B-PER,O
15736,1278,of,3,B-PER,O
15737,1278,refugees,1840,B-PER,O
15738,1278,),24,B-PER,O
15739,1278,with,17,B-PER,O
15740,1278,reconnaissance,9234,B-PER,O
15741,1278,or,46,B-PER,O
15742,1278,humanitarian,2717,B-PER,O
15743,1278,agencies,1848,B-PER,O
15744,1278,,,,
15745,1279,"""",8,B-PER,O
15746,1279,if,83,B-PER,O
15747,1279,they,39,B-PER,O
15748,1279,ca,855,B-PER,O
15749,1279,n't,70,B-PER,O
15750,1279,move,483,B-PER,O
15751,1279,because,113,B-PER,O
15752,1279,they,39,B-PER,O
15753,1279,are,32,B-PER,O
15754,1279,too,317,B-PER,O
15755,1279,weak,2690,B-PER,O
15756,1279,",",1,B-PER,O
15757,1279,then,127,B-PER,O
15758,1279,we,53,O,O
15759,1279,will,43,O,O
15760,1279,probably,965,B-PER,O
15761,1279,consider,1568,B-PER,O
15762,1279,very,191,B-PER,O
15763,1279,seriously,2516,B-PER,O
15764,1279,using,622,B-PER,O
15765,1279,air,325,B-PER,O
15766,1279,delivery,2763,B-PER,O
15767,1279,means,889,B-PER,O
15768,1279,(,23,O,O
15769,1279,airdrops,86103,B-PER,O
15770,1279,),24,B-PER,O
15771,1279,...it,400000,B-PER,O
15772,1279,'s,9,B-PER,O
15773,1279,complex,1688,B-PER,O
15774,1279,",",1,B-PER,O
15775,1279,it,20,B-PER,O
15776,1279,'s,9,B-PER,O
15777,1279,dangerous,2292,B-PER,O
15778,1279,for,10,O,O
15779,1279,the,0,B-PER,O
15780,1279,air,325,B-PER,O
15781,1279,crew,1694,B-PER,O
15782,1279,that,12,B-PER,O
15783,1279,fly,2361,B-PER,O
15784,1279,in,6,B-PER,O
15785,1279,there,63,B-PER,O
15786,1279,and,5,B-PER,O
15787,1279,it,20,B-PER,O
15788,1279,will,43,O,O
15789,1279,have,33,B-PER,O
15790,1279,to,4,B-PER,O
15791,1279,be,30,B-PER,O
15792,1279,absolutely,3960,B-PER,O
15793,1279,necessary,1504,B-PER,O
15794,1279,,,,
15795,1280,if,83,O,O
15796,1280,it,20,O,O
15797,1280,is,14,O,O
15798,1280,necessary,1504,O,O
15799,1280,",",1,B-PER,O
15800,1280,i,41,O,O
15801,1280,wo,1369,B-PER,O
15802,1280,n't,70,O,O
15803,1280,hesitate,16254,O,O
15804,1280,to,4,O,O
15805,1280,use,234,O,O
15806,1280,it,20,O,O
15807,1280,",",1,B-PER,O
15808,1280,"""",8,O,O
15809,1280,he,18,O,O
15810,1280,said,16,O,O
15811,1280,,,,
15812,1281,asked,476,O,O
15813,1281,if,83,O,O
15814,1281,he,18,O,O
15815,1281,would,54,O,O
15816,1281,disregard,15983,B-PER,O
15817,1281,the,0,B-PER,O
15818,1281,objections,7509,B-PER,O
15819,1281,of,3,O,O
15820,1281,the,0,B-PER,O
15821,1281,zairean,18397,O,B-MISC
15822,1281,government,78,O,O
15823,1281,",",1,B-PER,O
15824,1281,he,18,O,O
15825,1281,said,16,O,O
15826,1281,:,45,O,O
15827,1281,"""",8,O,O
15828,1281,it,20,O,O
15829,1281,would,54,O,O
15830,1281,have,33,O,O
15831,1281,to,4,O,O
15832,1281,be,30,O,O
15833,1281,in,6,O,O
15834,1281,the,0,B-PER,O
15835,1281,last,76,O,O
15836,1281,resort,2806,O,O
15837,1281,,,,
15838,1282,it,20,O,O
15839,1282,would,54,O,O
15840,1282,have,33,O,O
15841,1282,to,4,O,O
15842,1282,mean,1702,O,O
15843,1282,that,12,O,O
15844,1282,tens,3700,O,O
15845,1282,of,3,O,O
15846,1282,thousands,869,O,O
15847,1282,of,3,O,O
15848,1282,lives,973,O,O
15849,1282,are,32,O,O
15850,1282,in,6,O,O
15851,1282,danger,3052,O,O
15852,1282,,,,
15853,1283,do,88,O,O
15854,1283,you,81,O,O
15855,1283,think,269,O,O
15856,1283,that,12,O,O
15857,1283,i,41,O,O
15858,1283,would,54,O,O
15859,1283,have,33,O,O
15860,1283,a,7,O,O
15861,1283,conscience,10220,O,O
15862,1283,problem,747,O,O
15863,1283,doing,914,O,O
15864,1283,it,20,O,O
15865,1283,or,46,O,O
15866,1283,not,36,O,O
15867,1283,at,22,O,O
15868,1283,that,12,O,O
15869,1283,time,79,O,O
15870,1283,,,,
15871,1284,and,5,O,O
15872,1284,my,192,O,O
15873,1284,mandate,4401,O,O
15874,1284,is,14,O,O
15875,1284,also,52,O,O
15876,1284,under,124,O,O
15877,1284,chapter,3923,O,O
15878,1284,seven,438,O,O
15879,1284,to,4,O,O
15880,1284,operate,3189,O,O
15881,1284,in,6,O,O
15882,1284,eastern,828,O,O
15883,1284,zaire,7312,O,B-LOC
15884,1284,.,2,O,O
15885,1284,,,,
15886,1285,under,124,O,O
15887,1285,chapter,3923,B-PER,O
15888,1285,seven,438,O,O
15889,1285,of,3,O,O
15890,1285,the,0,B-PER,O
15891,1285,u.n.,730,B-PER,B-ORG
15892,1285,charter,3812,O,O
15893,1285,",",1,B-PER,O
15894,1285,the,0,B-PER,O
15895,1285,security,194,O,B-ORG
15896,1285,council,382,O,I-ORG
15897,1285,has,31,O,O
15898,1285,wide,1260,O,O
15899,1285,powers,2163,O,O
15900,1285,to,4,O,O
15901,1285,preserve,5013,B-PER,O
15902,1285,peace,349,B-PER,O
15903,1285,and,5,O,O
15904,1285,security,194,O,O
15905,1285,,,,
15906,1286,"""",8,B-PER,O
15907,1286,i,41,B-PER,O
15908,1286,know,346,B-PER,O
15909,1286,their,44,B-PER,O
15910,1286,(,23,O,O
15911,1286,the,0,B-PER,O
15912,1286,zairean,18397,O,B-MISC
15913,1286,government,78,B-PER,O
15914,1286,'s,9,B-PER,O
15915,1286,),24,B-PER,O
15916,1286,position,704,B-PER,O
15917,1286,and,5,B-PER,O
15918,1286,i,41,B-PER,O
15919,1286,know,346,B-PER,O
15920,1286,it,20,B-PER,O
15921,1286,'s,9,B-PER,O
15922,1286,very,191,B-PER,O
15923,1286,delicate,8131,B-PER,O
15924,1286,and,5,B-PER,O
15925,1286,we,53,B-PER,O
15926,1286,are,32,B-PER,O
15927,1286,very,191,B-PER,O
15928,1286,sensitive,3541,B-PER,O
15929,1286,to,4,B-PER,O
15930,1286,their,44,B-PER,O
15931,1286,position,704,B-PER,O
15932,1286,also,52,B-PER,O
15933,1286,",",1,B-PER,O
15934,1286,"""",8,B-PER,O
15935,1286,the,0,B-PER,O
15936,1286,general,216,B-PER,O
15937,1286,added,295,B-PER,O
15938,1286,,,,
15939,1287,he,18,O,O
15940,1287,denied,1407,B-PER,O
15941,1287,that,12,O,O
15942,1287,his,26,O,O
15943,1287,contacts,4994,B-PER,O
15944,1287,",",1,B-PER,O
15945,1287,criticised,7261,B-PER,O
15946,1287,by,21,O,O
15947,1287,kinshasa,11403,B-PER,B-LOC
15948,1287,",",1,B-PER,O
15949,1287,with,17,O,O
15950,1287,the,0,B-PER,O
15951,1287,zairean,18397,O,B-MISC
15952,1287,rebels,1016,O,O
15953,1287,amounted,7660,B-PER,O
15954,1287,to,4,O,O
15955,1287,negotiations,1205,O,O
15956,1287,,,,
15957,1288,"""",8,O,O
15958,1288,i,41,O,O
15959,1288,do,88,O,O
15960,1288,n't,70,O,O
15961,1288,negotiate,4360,O,O
15962,1288,",",1,B-PER,O
15963,1288,"""",8,O,O
15964,1288,he,18,O,O
15965,1288,said,16,O,O
15966,1288,.,2,O,O
15967,1288,,,,
15968,1289,i,41,O,O
15969,1289,coordinate,7873,O,O
15970,1289,with,17,O,O
15971,1289,those,155,O,O
15972,1289,who,38,O,O
15973,1289,are,32,O,O
15974,1289,holding,1383,O,O
15975,1289,ground,817,O,O
15976,1289,and,5,O,O
15977,1289,that,12,O,O
15978,1289,'s,9,O,O
15979,1289,a,7,O,O
15980,1289,wise,6618,O,O
15981,1289,thing,873,O,O
15982,1289,to,4,O,O
15983,1289,do,88,O,O
15984,1289,,,,
15985,1290,when,61,O,O
15986,1290,we,53,O,O
15987,1290,do,88,O,O
15988,1290,n't,70,O,O
15989,1290,know,346,O,O
15990,1290,where,111,O,O
15991,1290,the,0,B-PER,O
15992,1290,front,669,O,O
15993,1290,is,14,O,O
15994,1290,",",1,B-PER,O
15995,1290,we,53,O,O
15996,1290,do,88,O,O
15997,1290,n't,70,O,O
15998,1290,know,346,O,O
15999,1290,what,102,O,O
16000,1290,the,0,B-PER,O
16001,1290,risk,1118,B-PER,O
16002,1290,is,14,O,O
16003,1290,.,2,O,O
16004,1290,,,,
16005,1291,baril,83057,B-PER,B-PER
16006,1291,said,16,O,O
16007,1291,that,12,O,O
16008,1291,apart,2725,B-PER,O
16009,1291,from,25,O,O
16010,1291,the,0,B-PER,O
16011,1291,group,129,B-PER,O
16012,1291,of,3,O,O
16013,1291,"150,000",7328,O,O
16014,1291,",",1,B-PER,O
16015,1291,u.s.,99,O,B-LOC
16016,1291,and,5,O,O
16017,1291,british,297,O,B-MISC
16018,1291,reconnaissance,9234,B-PER,O
16019,1291,plans,559,O,O
16020,1291,had,40,O,O
16021,1291,tracked,9664,O,O
16022,1291,two,55,O,O
16023,1291,much,181,O,O
16024,1291,smaller,1776,O,O
16025,1291,groups,503,O,O
16026,1291,of,3,O,O
16027,1291,refugees,1840,O,O
16028,1291,--,65,O,O
16029,1291,one,48,O,O
16030,1291,of,3,O,O
16031,1291,up,60,O,O
16032,1291,to,4,O,O
16033,1291,"1,000",1874,O,O
16034,1291,north,193,O,O
16035,1291,of,3,O,O
16036,1291,the,0,B-PER,O
16037,1291,town,328,O,O
16038,1291,of,3,O,O
16039,1291,masisi,93778,B-PER,O
16040,1291,and,5,O,O
16041,1291,one,48,O,O
16042,1291,of,3,O,O
16043,1291,up,60,O,O
16044,1291,to,4,O,O
16045,1291,"8,000",6768,B-PER,O
16046,1291,on,13,O,O
16047,1291,the,0,B-PER,O
16048,1291,road,586,O,O
16049,1291,from,25,O,O
16050,1291,bukavu,27237,B-PER,B-LOC
16051,1291,west,259,O,O
16052,1291,to,4,O,O
16053,1291,kindu,71111,B-PER,B-LOC
16054,1291,,,,
16055,1292,the,0,B-PER,O
16056,1292,kisangani,22824,O,B-LOC
16057,1292,office,283,O,O
16058,1292,of,3,O,O
16059,1292,the,0,B-PER,O
16060,1292,medical,749,O,O
16061,1292,charity,4093,O,O
16062,1292,medecins,35684,B-PER,B-ORG
16063,1292,sans,19985,B-PER,I-ORG
16064,1292,frontieres,32720,B-PER,I-ORG
16065,1292,said,16,O,O
16066,1292,on,13,O,O
16067,1292,friday,185,O,O
16068,1292,that,12,O,O
16069,1292,more,56,O,O
16070,1292,than,73,O,O
16071,1292,"100,000",3055,B-PER,O
16072,1292,refugees,1840,O,O
16073,1292,were,35,O,O
16074,1292,trekking,31385,B-PER,O
16075,1292,northwest,2234,O,O
16076,1292,from,25,B-PER,O
16077,1292,the,0,B-PER,O
16078,1292,goma-bukavu,400000,B-PER,B-LOC
16079,1292,area,237,O,O
16080,1292,and,5,O,O
16081,1292,many,109,O,O
16082,1292,of,3,O,O
16083,1292,them,101,O,O
16084,1292,were,35,O,O
16085,1292,now,114,B-PER,O
16086,1292,in,6,O,O
16087,1292,the,0,B-PER,O
16088,1292,town,328,O,O
16089,1292,of,3,O,O
16090,1292,walikale,110881,B-PER,B-LOC
16091,1292,,,,
16092,1293,the,0,B-PER,O
16093,1293,general,216,B-PER,O
16094,1293,did,119,O,O
16095,1293,not,36,O,O
16096,1293,mention,3862,O,O
16097,1293,these,158,O,O
16098,1293,refugees,1840,O,O
16099,1293,",",1,B-PER,O
16100,1293,who,38,O,O
16101,1293,are,32,O,O
16102,1293,on,13,O,O
16103,1293,the,0,B-PER,O
16104,1293,outer,6645,B-PER,O
16105,1293,limit,2514,O,O
16106,1293,of,3,O,O
16107,1293,the,0,B-PER,O
16108,1293,strip,2138,O,O
16109,1293,the,0,B-PER,O
16110,1293,planes,2778,O,O
16111,1293,have,33,O,O
16112,1293,been,51,O,O
16113,1293,checking,7323,O,O
16114,1293,,,,
16115,1294,,,,
16116,1295,mauritius,15461,B-PER,B-LOC
16117,1295,put,339,O,O
16118,1295,on,13,O,O
16119,1295,cyclone,8547,O,O
16120,1295,alert,3639,O,O
16121,1295,,,,
16122,1296,port,1414,B-PER,B-LOC
16123,1296,louis,1833,B-PER,I-LOC
16124,1296,,,,
16125,1297,mauritian,50697,O,B-MISC
16126,1297,authorities,568,O,O
16127,1297,put,339,O,O
16128,1297,the,0,B-PER,O
16129,1297,indian,792,O,B-LOC
16130,1297,ocean,2561,O,I-LOC
16131,1297,island,583,O,O
16132,1297,on,13,O,O
16133,1297,cyclone,8547,O,O
16134,1297,alert,3639,O,O
16135,1297,on,13,O,O
16136,1297,friday,185,O,O
16137,1297,,,,
16138,1298,the,0,B-PER,O
16139,1298,weather,1620,B-PER,O
16140,1298,services,522,B-PER,O
16141,1298,office,283,B-PER,O
16142,1298,said,16,B-PER,O
16143,1298,the,0,B-PER,O
16144,1298,centre,1437,B-PER,O
16145,1298,of,3,B-PER,O
16146,1298,the,0,B-PER,O
16147,1298,intense,3603,B-PER,O
16148,1298,tropical,3525,B-PER,O
16149,1298,cyclone,8547,O,O
16150,1298,daniella,81795,B-PER,B-MISC
16151,1298,was,15,B-PER,O
16152,1298,570,26292,B-PER,O
16153,1298,km,1608,O,O
16154,1298,(,23,O,O
16155,1298,310,17136,O,O
16156,1298,miles,679,B-PER,O
16157,1298,),24,O,O
16158,1298,north,193,O,O
16159,1298,by,21,B-PER,O
16160,1298,northwest,2234,B-PER,O
16161,1298,of,3,B-PER,O
16162,1298,the,0,B-PER,O
16163,1298,island,583,B-PER,O
16164,1298,on,13,O,O
16165,1298,friday,185,O,O
16166,1298,afternoon,1502,B-PER,O
16167,1298,and,5,B-PER,O
16168,1298,was,15,B-PER,O
16169,1298,moving,1233,B-PER,O
16170,1298,south,139,B-PER,O
16171,1298,by,21,B-PER,O
16172,1298,southwest,2736,O,O
16173,1298,at,22,B-PER,O
16174,1298,eight,502,B-PER,O
16175,1298,km,1608,O,O
16176,1298,an,29,B-PER,O
16177,1298,hour,1152,B-PER,O
16178,1298,(,23,O,O
16179,1298,four,133,B-PER,O
16180,1298,knots,17198,B-PER,O
16181,1298,),24,O,O
16182,1298,,,,
16183,1299,although,376,O,O
16184,1299,not,36,O,O
16185,1299,threatening,3868,O,O
16186,1299,mauritius,15461,B-PER,B-LOC
16187,1299,directly,1823,O,O
16188,1299,",",1,B-PER,O
16189,1299,it,20,O,O
16190,1299,is,14,O,O
16191,1299,coming,781,O,O
16192,1299,closer,2386,O,O
16193,1299,to,4,O,O
16194,1299,the,0,B-PER,O
16195,1299,island,583,O,O
16196,1299,and,5,O,O
16197,1299,could,94,O,O
16198,1299,change,511,O,O
16199,1299,direction,2191,O,O
16200,1299,",",1,B-PER,O
16201,1299,it,20,O,O
16202,1299,added,295,O,O
16203,1299,,,,
16204,1300,winds,3684,B-PER,O
16205,1300,up,60,B-PER,O
16206,1300,to,4,B-PER,O
16207,1300,75,2657,B-PER,O
16208,1300,km,1608,B-PER,O
16209,1300,an,29,B-PER,O
16210,1300,hour,1152,B-PER,O
16211,1300,(,23,O,O
16212,1300,40,800,O,O
16213,1300,knots,17198,B-PER,O
16214,1300,),24,B-PER,O
16215,1300,could,94,B-PER,O
16216,1300,blow,3315,B-PER,O
16217,1300,over,74,B-PER,O
16218,1300,mauritius,15461,B-PER,B-LOC
16219,1300,during,105,O,O
16220,1300,the,0,B-PER,O
16221,1300,night,364,B-PER,O
16222,1300,of,3,B-PER,O
16223,1300,friday,185,B-PER,O
16224,1300,to,4,B-PER,O
16225,1300,saturday,277,B-PER,O
16226,1300,",",1,B-PER,O
16227,1300,it,20,B-PER,O
16228,1300,said,16,B-PER,O
16229,1300,,,,
16230,1301,the,0,B-PER,O
16231,1301,weather,1620,B-PER,O
16232,1301,in,6,O,O
16233,1301,the,0,B-PER,O
16234,1301,capital,351,O,O
16235,1301,port,1414,O,B-LOC
16236,1301,louis,1833,O,I-LOC
16237,1301,was,15,O,O
16238,1301,heavily,2267,O,O
16239,1301,cloudy,18690,B-PER,O
16240,1301,on,13,O,O
16241,1301,friday,185,O,O
16242,1301,afternoon,1502,O,O
16243,1301,with,17,O,O
16244,1301,occasional,6560,B-PER,O
16245,1301,showers,11046,O,O
16246,1301,,,,
16247,1302,the,0,B-PER,O
16248,1302,northeastern,4818,O,O
16249,1302,coast,954,O,O
16250,1302,of,3,O,O
16251,1302,the,0,B-PER,O
16252,1302,nearby,1482,O,O
16253,1302,island,583,O,O
16254,1302,of,3,O,O
16255,1302,madagascar,9675,O,B-LOC
16256,1302,has,31,O,O
16257,1302,also,52,O,O
16258,1302,gone,1527,O,O
16259,1302,on,13,O,O
16260,1302,alert,3639,O,O
16261,1302,,,,
16262,1303,,,,
16263,1304,u.n.,730,O,B-ORG
16264,1304,evacuates,75286,B-PER,O
16265,1304,staff,821,O,O
16266,1304,from,25,O,O
16267,1304,central,323,O,B-LOC
16268,1304,african,685,O,I-LOC
16269,1304,republic,874,O,I-LOC
16270,1304,,,,
16271,1305,abidjan,15086,B-PER,B-LOC
16272,1305,,,,
16273,1306,the,0,B-PER,O
16274,1306,united,104,O,B-ORG
16275,1306,nations,471,O,I-ORG
16276,1306,evacuated,5327,O,O
16277,1306,its,47,O,O
16278,1306,staff,821,B-PER,O
16279,1306,in,6,O,O
16280,1306,the,0,B-PER,O
16281,1306,central,323,B-PER,B-LOC
16282,1306,african,685,O,I-LOC
16283,1306,republic,874,O,I-LOC
16284,1306,on,13,O,O
16285,1306,friday,185,O,O
16286,1306,because,113,O,O
16287,1306,of,3,O,O
16288,1306,mounting,5824,O,O
16289,1306,violence,714,O,O
16290,1306,in,6,O,O
16291,1306,a,7,O,O
16292,1306,two-week-old,400000,B-PER,O
16293,1306,army,330,O,O
16294,1306,mutiny,13895,B-PER,O
16295,1306,in,6,O,O
16296,1306,the,0,B-PER,O
16297,1306,capital,351,O,O
16298,1306,",",1,B-PER,O
16299,1306,a,7,O,O
16300,1306,u.n.,730,B-PER,B-ORG
16301,1306,official,239,B-PER,O
16302,1306,said,16,O,O
16303,1306,,,,
16304,1307,the,0,B-PER,O
16305,1307,official,239,B-PER,O
16306,1307,from,25,O,O
16307,1307,the,0,B-PER,O
16308,1307,u.n.,730,B-PER,B-ORG
16309,1307,refugee,3818,O,O
16310,1307,agency,429,O,O
16311,1307,unhcr,9001,B-PER,B-ORG
16312,1307,said,16,O,O
16313,1307,a,7,O,O
16314,1307,chartered,8815,B-PER,O
16315,1307,plane,1313,O,O
16316,1307,had,40,O,O
16317,1307,picked,2529,B-PER,O
16318,1307,up,60,O,O
16319,1307,the,0,B-PER,O
16320,1307,staff,821,B-PER,O
16321,1307,from,25,O,O
16322,1307,bangui,30133,B-PER,B-LOC
16323,1307,and,5,O,O
16324,1307,was,15,O,O
16325,1307,heading,3339,O,O
16326,1307,for,10,O,O
16327,1307,abidjan,15086,B-PER,B-LOC
16328,1307,",",1,B-PER,O
16329,1307,ivory,5117,O,B-LOC
16330,1307,coast,954,O,I-LOC
16331,1307,,,,
16332,1308,,,,
16333,1309,senegal,8244,O,B-LOC
16334,1309,proposes,10388,B-PER,O
16335,1309,foreign,205,O,O
16336,1309,minister,141,O,O
16337,1309,for,10,O,O
16338,1309,u.n.,730,O,B-ORG
16339,1309,post,658,O,O
16340,1309,,,,
16341,1310,dakar,16235,B-PER,B-LOC
16342,1310,,,,
16343,1311,senegal,8244,O,B-LOC
16344,1311,'s,9,O,O
16345,1311,president,90,O,O
16346,1311,abdou,67050,B-PER,B-PER
16347,1311,diouf,26513,O,I-PER
16348,1311,said,16,O,O
16349,1311,on,13,O,O
16350,1311,friday,185,O,O
16351,1311,he,18,O,O
16352,1311,was,15,O,O
16353,1311,proposing,10560,O,O
16354,1311,his,26,O,O
16355,1311,foreign,205,O,O
16356,1311,minister,141,O,O
16357,1311,moustapha,48785,B-PER,B-PER
16358,1311,niasse,103819,B-PER,I-PER
16359,1311,for,10,O,O
16360,1311,the,0,B-PER,O
16361,1311,post,658,O,O
16362,1311,of,3,O,O
16363,1311,united,104,O,B-ORG
16364,1311,nations,471,O,I-ORG
16365,1311,secretary-general,24373,B-PER,O
16366,1311,,,,
16367,1312,diouf,26513,B-PER,B-PER
16368,1312,announced,457,O,O
16369,1312,his,26,B-PER,O
16370,1312,intention,4391,O,O
16371,1312,to,4,O,O
16372,1312,reporters,859,B-PER,O
16373,1312,when,61,O,O
16374,1312,he,18,O,O
16375,1312,returned,833,B-PER,O
16376,1312,from,25,B-PER,O
16377,1312,the,0,B-PER,O
16378,1312,franco-african,400000,B-PER,B-MISC
16379,1312,summit,1070,O,O
16380,1312,in,6,O,O
16381,1312,burkina,12959,B-PER,B-LOC
16382,1312,faso,12755,B-PER,I-LOC
16383,1312,where,111,O,O
16384,1312,an,29,O,O
16385,1312,african,685,O,B-MISC
16386,1312,successor,3931,O,O
16387,1312,to,4,O,O
16388,1312,secretary-general,24373,B-PER,O
16389,1312,boutros,9691,B-PER,B-PER
16390,1312,boutros-ghali,128782,B-PER,I-PER
16391,1312,was,15,O,O
16392,1312,discussed,2672,O,O
16393,1312,,,,
16394,1313,the,0,O,O
16395,1313,united,104,O,B-LOC
16396,1313,states,112,O,I-LOC
16397,1313,has,31,O,O
16398,1313,vetoed,14893,B-PER,O
16399,1313,a,7,O,O
16400,1313,second,126,O,O
16401,1313,term,570,O,O
16402,1313,for,10,O,O
16403,1313,the,0,O,O
16404,1313,egyptian,2434,O,B-MISC
16405,1313,but,34,O,O
16406,1313,left,218,O,O
16407,1313,the,0,O,O
16408,1313,door,1888,O,O
16409,1313,open,310,O,O
16410,1313,for,10,O,O
16411,1313,another,170,O,O
16412,1313,african,685,O,B-MISC
16413,1313,candidate,1238,O,O
16414,1313,,,,
16415,1314,"""",8,O,O
16416,1314,if,83,O,O
16417,1314,africa,637,O,B-LOC
16418,1314,does,260,O,O
16419,1314,not,36,O,O
16420,1314,wish,3467,O,O
16421,1314,to,4,O,O
16422,1314,lose,1895,O,O
16423,1314,its,47,O,O
16424,1314,turn,890,O,O
16425,1314,we,53,O,O
16426,1314,have,33,O,O
16427,1314,to,4,O,O
16428,1314,act,743,O,O
16429,1314,fast,1605,O,O
16430,1314,",",1,B-PER,O
16431,1314,"""",8,O,O
16432,1314,diouf,26513,B-PER,B-PER
16433,1314,said,16,O,O
16434,1314,.,2,O,O
16435,1314,,,,
16436,1315,some,77,O,O
16437,1315,of,3,O,O
16438,1315,my,192,O,O
16439,1315,brother,1201,O,O
16440,1315,heads,1987,O,O
16441,1315,of,3,O,O
16442,1315,state,92,O,O
16443,1315,asked,476,O,O
16444,1315,me,285,O,O
16445,1315,if,83,O,O
16446,1315,i,41,O,O
16447,1315,would,54,O,O
16448,1315,n't,70,O,O
16449,1315,nominate,14943,B-PER,O
16450,1315,moustapha,48785,B-PER,B-PER
16451,1315,niasse,103819,B-PER,I-PER
16452,1315,,,,
16453,1316,i,41,O,O
16454,1316,see,253,O,O
16455,1316,in,6,O,O
16456,1316,him,103,O,O
16457,1316,the,0,B-PER,O
16458,1316,profile,3108,O,O
16459,1316,of,3,O,O
16460,1316,a,7,O,O
16461,1316,secretray-general,400000,B-PER,O
16462,1316,of,3,O,O
16463,1316,the,0,B-PER,O
16464,1316,united,104,O,B-ORG
16465,1316,nations,471,O,I-ORG
16466,1316,and,5,O,O
16467,1316,i,41,O,O
16468,1316,have,33,O,O
16469,1316,given,454,B-PER,O
16470,1316,my,192,O,O
16471,1316,endorsement,7773,B-PER,O
16472,1316,.,2,O,O
16473,1316,,,,
16474,1317,,,,
